departure_day,arrival_day,tof_day,total_dv
80,1081,1001,72.7768
80,1090.5,1010.5,78.9547
88,226,138,45.9101
88,235.5,147.5,42.3429
88,245,157,39.3456
88,254.5,166.5,36.8495
88,264,176,34.8087
88,273.5,185.5,33.1961
88,283,195,32.0004
88,292.5,204.5,31.2224
88,302,214,30.8706
88,311.5,223.5,30.956
88,321,233,31.4884
88,330.5,242.5,32.4754
88,340,252,33.9261
88,349.5,261.5,35.8554
88,359,271,38.2874
88,368.5,280.5,41.255
88,378,290,44.7939
88,387.5,299.5,48.93
88,397,309,53.6583
88,406.5,318.5,58.915
88,416,328,64.5523
88,425.5,337.5,70.549
88,435,347,69.2935
88,444.5,356.5,68.0468
88,454,366,66.8078
88,463.5,375.5,65.5755
88,473,385,64.3487
88,482.5,394.5,63.1267
88,492,404,61.9086
88,501.5,413.5,60.6936
88,511,423,59.481
88,520.5,432.5,58.2702
88,530,442,57.0606
88,539.5,451.5,55.8517
88,549,461,54.6431
88,558.5,470.5,53.4346
88,568,480,52.2257
88,577.5,489.5,51.0165
88,587,499,49.8069
88,596.5,508.5,48.597
88,606,518,47.3871
88,615.5,527.5,46.1777
88,625,537,44.9695
88,634.5,546.5,43.7633
88,644,556,42.5602
88,653.5,565.5,41.3618
88,663,575,40.1698
88,672.5,584.5,38.9867
88,682,594,37.8159
88,691.5,603.5,36.663
88,701,613,35.5379
88,710.5,622.5,34.4633
88,720,632,33.5093
88,729.5,641.5,33.0257
88,739,651,38.5582
88,748.5,660.5,35.0562
88,758,670,29.3865
88,767.5,679.5,27.9001
88,777,689,26.7756
88,786.5,698.5,25.7589
88,796,708,24.8047
88,805.5,717.5,23.9039
88,815,727,23.0573
88,824.5,736.5,22.2709
88,834,746,21.5537
88,843.5,755.5,20.9178
88,853,765,20.378
88,862.5,774.5,19.9512
88,872,784,19.6553
88,881.5,793.5,19.5061
88,891,803,19.5152
88,900.5,812.5,19.688
88,910,822,20.0233
88,919.5,831.5,20.516
88,929,841,21.1594
88,938.5,850.5,21.948
88,948,860,22.8796
88,957.5,869.5,23.9554
88,967,879,25.1814
88,976.5,888.5,26.5683
88,986,898,28.1317
88,995.5,907.5,29.8926
88,1005,917,31.8783
88,1014.5,926.5,34.1225
88,1024,936,36.6666
88,1033.5,945.5,39.5594
88,1043,955,42.8567
88,1052.5,964.5,46.6187
88,1062,974,50.9036
88,1071.5,983.5,55.7549
88,1081,993,61.18
88,1090.5,1002.5,67.1215
96,235.5,139.5,45.5763
96,245,149,42.0278
96,254.5,158.5,39.0258
96,264,168,36.5016
96,273.5,177.5,34.4077
96,283,187,32.7142
96,292.5,196.5,31.4065
96,302,206,30.4822
96,311.5,215.5,29.948
96,321,225,29.8155
96,330.5,234.5,30.0968
96,340,244,30.8021
96,349.5,253.5,31.9417
96,359,263,33.5296
96,368.5,272.5,35.5887
96,378,282,38.1533
96,387.5,291.5,41.2681
96,397,301,44.9817
96,406.5,310.5,49.3317
96,416,320,54.3201
96,425.5,329.5,59.8787
96,435,339,65.8371
96,444.5,348.5,70.6408
96,454,358,69.3992
96,463.5,367.5,68.1627
96,473,377,66.9301
96,482.5,386.5,65.7005
96,492,396,64.4731
96,501.5,405.5,63.2469
96,511,415,62.0211
96,520.5,424.5,60.7952
96,530,434,59.5686
96,539.5,443.5,58.3406
96,549,453,57.1108
96,558.5,462.5,55.8789
96,568,472,54.6447
96,577.5,481.5,53.4079
96,587,491,52.1687
96,596.5,500.5,50.9272
96,606,510,49.6836
96,615.5,519.5,48.4384
96,625,529,47.1923
96,634.5,538.5,45.9463
96,644,548,44.7013
96,653.5,557.5,43.4588
96,663,567,42.2202
96,672.5,576.5,40.9877
96,682,586,39.7634
96,691.5,595.5,38.5505
96,701,605,37.3528
96,710.5,614.5,36.177
96,720,624,35.0356
96,729.5,633.5,33.9616
96,739,643,33.0854
96,748.5,652.5,33.5764
96,758,662,49.0474
96,767.5,671.5,29.9746
96,777,681,28.3483
96,786.5,690.5,27.2079
96,796,700,26.1782
96,805.5,709.5,25.2087
96,815,719,24.2898
96,824.5,728.5,23.4226
96,834,738,22.6118
96,843.5,747.5,21.8653
96,853,757,21.193
96,862.5,766.5,20.6075
96,872,776,20.123
96,881.5,785.5,19.7553
96,891,795,19.5191
96,900.5,804.5,19.4266
96,910,814,19.4852
96,919.5,823.5,19.6969
96,929,833,20.0587
96,938.5,842.5,20.5655
96,948,852,21.2119
96,957.5,861.5,21.9943
96,967,871,22.9122
96,976.5,880.5,23.9688
96,986,890,25.1718
96,995.5,899.5,26.5332
96,1005,909,28.0703
96,1014.5,918.5,29.8057
96,1024,928,31.7687
96,1033.5,937.5,33.996
96,1043,947,36.5324
96,1052.5,956.5,39.4317
96,1062,966,42.7565
96,1071.5,975.5,46.5759
96,1081,985,50.9586
96,1090.5,994.5,55.9592
104,245,141,45.2207
104,254.5,150.5,41.6938
104,264,160,38.6922
104,273.5,169.5,36.1475
104,283,179,34.0111
104,292.5,188.5,32.2512
104,302,198,30.85
104,311.5,207.5,29.8019
104,321,217,29.1114
104,330.5,226.5,28.7892
104,340,236,28.8489
104,349.5,245.5,29.3032
104,359,255,30.1638
104,368.5,264.5,31.4446
104,378,274,33.1661
104,387.5,283.5,35.3605
104,397,293,38.0736
104,406.5,302.5,41.3637
104,416,312,45.2938
104,425.5,321.5,49.9146
104,435,331,55.2328
104,444.5,340.5,61.1676
104,454,350,67.5107
104,463.5,359.5,70.7295
104,473,369,69.4958
104,482.5,378.5,68.2632
104,492,388,67.031
104,501.5,397.5,65.798
104,511,407,64.5636
104,520.5,416.5,63.327
104,530,426,62.0875
104,539.5,435.5,60.8445
104,549,445,59.5975
104,558.5,454.5,58.3462
104,568,464,57.0903
104,577.5,473.5,55.8296
104,587,483,54.5642
104,596.5,492.5,53.2942
104,606,502,52.0199
104,615.5,511.5,50.7419
104,625,521,49.4609
104,634.5,530.5,48.1777
104,644,540,46.8936
104,653.5,549.5,45.6099
104,663,559,44.3281
104,672.5,568.5,43.0502
104,682,578,41.7781
104,691.5,587.5,40.5143
104,701,597,39.2614
104,710.5,606.5,38.0228
104,720,616,36.8028
104,729.5,625.5,35.6084
104,739,635,34.4547
104,748.5,644.5,33.3887
104,758,654,32.6874
104,767.5,663.5,44.7036
104,777,673,30.6504
104,786.5,682.5,28.7796
104,796,692,27.634
104,805.5,701.5,26.5968
104,815,711,25.6147
104,824.5,720.5,24.68
104,834,730,23.794
104,843.5,739.5,22.9609
104,853,749,22.1874
104,862.5,758.5,21.4819
104,872,768,20.8545
104,881.5,777.5,20.3175
104,891,787,19.8842
104,900.5,796.5,19.568
104,910,806,19.3811
104,919.5,815.5,19.3323
104,929,825,19.4261
104,938.5,834.5,19.6625
104,948,844,20.0382
104,957.5,853.5,20.5487
104,967,863,21.1901
104,976.5,872.5,21.9605
104,986,882,22.8613
104,995.5,891.5,23.8973
104,1005,901,25.0775
104,1014.5,910.5,26.4156
104,1024,920,27.9305
104,1033.5,929.5,29.6469
104,1043,939,31.5966
104,1052.5,948.5,33.8195
104,1062,958,36.3653
104,1071.5,967.5,39.294
104,1081,977,42.677
104,1090.5,986.5,46.5942
112,254.5,142.5,44.839
112,264,152,41.3363
112,273.5,161.5,38.3396
112,283,171,35.7812
112,292.5,180.5,33.612
112,302,190,31.7983
112,311.5,199.5,30.32
112,321,209,29.1684
112,330.5,218.5,28.3452
112,340,228,27.8597
112,349.5,237.5,27.7255
112,359,247,27.9574
112,368.5,256.5,28.5691
112,378,266,29.5747
112,387.5,275.5,30.9929
112,397,285,32.8522
112,406.5,294.5,35.1956
112,416,304,38.0825
112,425.5,313.5,41.5872
112,435,323,45.7895
112,444.5,332.5,50.7536
112,454,342,56.487
112,463.5,351.5,62.8824
112,473,361,69.6688
112,482.5,370.5,70.8071
112,492,380,69.5747
112,501.5,389.5,68.3398
112,511,399,67.1013
112,520.5,408.5,65.8584
112,530,418,64.6105
112,539.5,427.5,63.3569
112,549,437,62.097
112,558.5,446.5,60.8304
112,568,456,59.5568
112,577.5,465.5,58.2761
112,587,475,56.9882
112,596.5,484.5,55.6933
112,606,494,54.3918
112,615.5,503.5,53.0841
112,625,513,51.7711
112,634.5,522.5,50.4538
112,644,532,49.1333
112,653.5,541.5,47.8111
112,663,551,46.4889
112,672.5,560.5,45.1686
112,682,570,43.8522
112,691.5,579.5,42.5421
112,701,589,41.2406
112,710.5,598.5,39.9504
112,720,608,38.6743
112,729.5,617.5,37.4157
112,739,627,36.1787
112,748.5,636.5,34.97
112,758,646,33.8054
112,767.5,655.5,32.7476
112,777,665,32.6033
112,786.5,674.5,31.8121
112,796,684,29.195
112,805.5,693.5,28.0608
112,815,703,27.0206
112,824.5,712.5,26.028
112,834,722,25.0789
112,843.5,731.5,24.1755
112,853,741,23.3218
112,862.5,750.5,22.5235
112,872,760,21.7874
112,881.5,769.5,21.1221
112,891,779,20.5374
112,900.5,788.5,20.0447
112,910,798,19.6559
112,919.5,807.5,19.3824
112,929,817,19.2338
112,938.5,826.5,19.2165
112,948,836,19.3332
112,957.5,845.5,19.583
112,967,855,19.9632
112,976.5,864.5,20.4701
112,986,874,21.1015
112,995.5,883.5,21.857
112,1005,893,22.7395
112,1014.5,902.5,23.7554
112,1024,912,24.9153
112,1033.5,921.5,26.2343
112,1043,931,27.7333
112,1052.5,940.5,29.4393
112,1062,950,31.3874
112,1071.5,959.5,33.6217
112,1081,969,36.1978
112,1090.5,978.5,39.1839
120,264,144,44.4268
120,273.5,153.5,40.9509
120,283,163,37.9635
120,292.5,172.5,35.3976
120,302,182,33.2039
120,311.5,191.5,31.3476
120,321,201,29.8066
120,330.5,210.5,28.5694
120,340,220,27.6349
120,349.5,229.5,27.0102
120,359,239,26.7082
120,368.5,248.5,26.7447
120,378,258,27.1352
120,387.5,267.5,27.8952
120,397,277,29.0421
120,406.5,286.5,30.6009
120,416,296,32.61
120,425.5,305.5,35.1252
120,435,315,38.2223
120,444.5,324.5,41.9946
120,454,334,46.542
120,463.5,343.5,51.9419
120,473,353,58.1933
120,482.5,362.5,65.1384
120,492,372,72.0969
120,501.5,381.5,70.8646
120,511,391,69.6268
120,520.5,400.5,68.3825
120,530,410,67.1309
120,539.5,419.5,65.8713
120,549,429,64.6029
120,558.5,438.5,63.3255
120,568,448,62.0385
120,577.5,457.5,60.7419
120,587,467,59.4355
120,596.5,476.5,58.1195
120,606,486,56.7943
120,615.5,495.5,55.4605
120,625,505,54.1189
120,634.5,514.5,52.7705
120,644,524,51.4167
120,653.5,533.5,50.0589
120,663,543,48.699
120,672.5,552.5,47.3389
120,682,562,45.981
120,691.5,571.5,44.6275
120,701,581,43.281
120,710.5,590.5,41.944
120,720,600,40.6192
120,729.5,609.5,39.3093
120,739,619,38.017
120,748.5,628.5,36.7452
120,758,638,35.4973
120,767.5,647.5,34.2781
120,777,657,33.0988
120,786.5,666.5,32.0223
120,796,676,81.6255
120,805.5,685.5,29.6007
120,815,695,28.5011
120,824.5,704.5,27.459
120,834,714,26.4554
120,843.5,723.5,25.4918
120,853,733,24.5715
120,862.5,742.5,23.6982
120,872,752,22.8767
120,881.5,761.5,22.1126
120,891,771,21.4127
120,900.5,780.5,20.7851
120,910,790,20.2391
120,919.5,799.5,19.7849
120,929,809,19.433
120,938.5,818.5,19.1929
120,948,828,19.0722
120,957.5,837.5,19.0759
120,967,847,19.2056
120,976.5,856.5,19.4606
120,986,866,19.8386
120,995.5,875.5,20.3374
120,1005,885,20.956
120,1014.5,894.5,21.6956
120,1024,904,22.5606
120,1033.5,913.5,23.5588
120,1043,923,24.7024
120,1052.5,932.5,26.0083
120,1062,942,27.4996
120,1071.5,951.5,29.2063
120,1081,961,31.1673
120,1090.5,970.5,33.4323
128,273.5,145.5,43.9803
128,283,155,40.5339
128,292.5,164.5,37.5597
128,302,174,34.9917
128,311.5,183.5,32.7811
128,321,193,30.892
128,330.5,202.5,29.3008
128,340,212,27.9937
128,349.5,221.5,26.967
128,359,231,26.2251
128,368.5,240.5,25.7796
128,378,250,25.6461
128,387.5,259.5,25.8417
128,397,269,26.3833
128,406.5,278.5,27.2883
128,416,288,28.5792
128,425.5,297.5,30.2893
128,435,307,32.4686
128,444.5,316.5,35.1888
128,454,326,38.5459
128,463.5,335.5,42.6568
128,473,345,47.6445
128,482.5,354.5,53.5966
128,492,364,60.4849
128,501.5,373.5,68.0586
128,511,383,72.1331
128,520.5,392.5,70.8922
128,530,402,69.6417
128,539.5,411.5,68.3808
128,549,421,67.1088
128,558.5,430.5,65.8251
128,568,440,64.5293
128,577.5,449.5,63.2211
128,587,459,61.9005
128,596.5,468.5,60.5676
128,606,478,59.2228
128,615.5,487.5,57.8666
128,625,497,56.4999
128,634.5,506.5,55.1239
128,644,516,53.7399
128,653.5,525.5,52.3495
128,663,535,50.9548
128,672.5,544.5,49.5577
128,682,554,48.1608
128,691.5,563.5,46.7666
128,701,573,45.3777
128,710.5,582.5,43.9968
128,720,592,42.6267
128,729.5,601.5,41.2702
128,739,611,39.93
128,748.5,620.5,38.6085
128,758,630,37.3083
128,767.5,639.5,36.0314
128,777,649,34.78
128,786.5,658.5,33.5557
128,796,668,32.3589
128,805.5,677.5,31.1844
128,815,687,30.1087
128,824.5,696.5,28.9916
128,834,706,27.9289
128,843.5,715.5,26.9067
128,853,725,25.9254
128,862.5,734.5,24.987
128,872,744,24.0942
128,881.5,753.5,23.2506
128,891,763,22.4604
128,900.5,772.5,21.729
128,910,782,21.0627
128,919.5,791.5,20.4692
128,929,801,19.9568
128,938.5,810.5,19.5346
128,948,820,19.2117
128,957.5,829.5,18.9963
128,967,839,18.8947
128,976.5,848.5,18.9108
128,986,858,19.046
128,995.5,867.5,19.3001
128,1005,877,19.6717
128,1014.5,886.5,20.1597
128,1024,896,20.7647
128,1033.5,905.5,21.4892
128,1043,915,22.339
128,1052.5,924.5,23.3235
128,1062,934,24.4564
128,1071.5,943.5,25.7571
128,1081,953,27.251
128,1090.5,962.5,28.9718
136,273.5,137.5,47.4522
136,283,147,43.496
136,292.5,156.5,40.0816
136,302,166,37.1243
136,311.5,175.5,34.5594
136,321,185,32.3384
136,330.5,194.5,30.4251
136,340,204,28.7946
136,349.5,213.5,27.4314
136,359,223,26.3292
136,368.5,232.5,25.4899
136,378,242,24.9231
136,387.5,251.5,24.6435
136,397,261,24.669
136,406.5,270.5,25.0178
136,416,280,25.7081
136,425.5,289.5,26.7608
136,435,299,28.2051
136,444.5,308.5,30.0848
136,454,318,32.4646
136,463.5,327.5,35.4363
136,473,337,39.1209
136,482.5,346.5,43.6651
136,492,356,49.2173
136,501.5,365.5,55.865
136,511,375,63.5143
136,520.5,384.5,71.7525
136,530,394,72.136
136,539.5,403.5,70.8787
136,549,413,69.6079
136,558.5,422.5,68.3227
136,568,432,67.0228
136,577.5,441.5,65.7078
136,587,451,64.3775
136,596.5,460.5,63.0321
136,606,470,61.6718
136,615.5,479.5,60.2973
136,625,489,58.9095
136,634.5,498.5,57.5095
136,644,508,56.0989
136,653.5,517.5,54.6792
136,663,527,53.2527
136,672.5,536.5,51.8216
136,682,546,50.3885
136,691.5,555.5,48.956
136,701,565,47.5271
136,710.5,574.5,46.1047
136,720,584,44.6918
136,729.5,593.5,43.2914
136,739,603,41.9062
136,748.5,612.5,40.5391
136,758,622,39.1925
136,767.5,631.5,37.8688
136,777,641,36.57
136,786.5,650.5,35.2982
136,796,660,34.0555
136,805.5,669.5,32.8473
136,815,679,31.7354
136,824.5,688.5,44.7684
136,834,698,29.6881
136,843.5,707.5,28.4704
136,853,717,27.3996
136,862.5,726.5,26.3897
136,872,736,25.4287
136,881.5,745.5,24.5147
136,891,755,23.6489
136,900.5,764.5,22.8339
136,910,774,22.0735
136,919.5,783.5,21.3723
136,929,793,20.7363
136,938.5,802.5,20.1723
136,948,812,19.6879
136,957.5,821.5,19.2913
136,967,831,18.9902
136,976.5,840.5,18.792
136,986,850,18.702
136,995.5,859.5,18.7239
136,1005,869,18.8592
136,1014.5,878.5,19.1084
136,1024,888,19.4711
136,1033.5,897.5,19.9476
136,1043,907,20.5396
136,1052.5,916.5,21.2511
136,1062,926,22.0895
136,1071.5,935.5,23.0656
136,1081,945,24.1953
136,1090.5,954.5,25.5003
144,283,139,46.8757
144,292.5,148.5,42.9706
144,302,158,39.5908
144,311.5,167.5,36.6539
144,321,177,34.0968
144,330.5,186.5,31.8713
144,340,196,29.9414
144,349.5,205.5,28.2812
144,359,215,26.8737
144,368.5,224.5,25.7106
144,378,234,24.7914
144,387.5,243.5,24.1234
144,397,253,23.72
144,406.5,262.5,23.5987
144,416,272,23.7787
144,425.5,281.5,24.2795
144,435,291,25.1215
144,444.5,300.5,26.3308
144,454,310,27.9452
144,463.5,319.5,30.0221
144,473,329,32.6453
144,482.5,338.5,35.932
144,492,348,40.0359
144,501.5,357.5,45.1398
144,511,367,51.4164
144,520.5,376.5,58.9256
144,530,386,67.4334
144,539.5,395.5,73.3582
144,549,405,72.0935
144,558.5,414.5,70.8119
144,568,424,69.5128
144,577.5,433.5,68.1957
144,587,443,66.8605
144,596.5,452.5,65.5072
144,606,462,64.136
144,615.5,471.5,62.7476
144,625,481,61.3428
144,634.5,490.5,59.9229
144,644,500,58.4893
144,653.5,509.5,57.044
144,663,519,55.5891
144,672.5,528.5,54.127
144,682,538,52.6606
144,691.5,547.5,51.1926
144,701,557,49.7263
144,710.5,566.5,48.2648
144,720,576,46.8112
144,729.5,585.5,45.3689
144,739,595,43.9409
144,748.5,604.5,42.5301
144,758,614,41.1395
144,767.5,623.5,39.7714
144,777,633,38.4284
144,786.5,642.5,37.1127
144,796,652,35.8269
144,805.5,661.5,34.5751
144,815,671,33.3692
144,824.5,680.5,32.2825
144,834,690,33.2624
144,843.5,699.5,31.8309
144,853,709,29.2062
144,862.5,718.5,27.9708
144,872,728,26.9013
144,881.5,737.5,25.906
144,891,747,24.9659
144,900.5,756.5,24.0762
144,910,766,23.2365
144,919.5,775.5,22.4486
144,929,785,21.7156
144,938.5,794.5,21.0417
144,948,804,20.4321
144,957.5,813.5,19.8929
144,967,823,19.4311
144,976.5,832.5,19.0539
144,986,842,18.7684
144,995.5,851.5,18.5811
144,1005,861,18.497
144,1014.5,870.5,18.5199
144,1024,880,18.6517
144,1033.5,889.5,18.8937
144,1043,899,19.2466
144,1052.5,908.5,19.7121
144,1062,918,20.2931
144,1071.5,927.5,20.9952
144,1081,937,21.8271
144,1090.5,946.5,22.8018
152,292.5,140.5,46.2537
152,302,150,42.4014
152,311.5,159.5,39.0586
152,321,169,36.1455
152,330.5,178.5,33.6004
152,340,188,31.3759
152,349.5,197.5,29.4361
152,359,207,27.7544
152,368.5,216.5,26.313
152,378,226,25.1017
152,387.5,235.5,24.1181
152,397,245,23.3669
152,406.5,254.5,22.8598
152,416,264,22.6135
152,425.5,273.5,22.6476
152,435,283,22.9826
152,444.5,292.5,23.6391
152,454,302,24.6413
152,463.5,311.5,26.0225
152,473,321,27.8324
152,482.5,330.5,30.1461
152,492,340,33.072
152,501.5,349.5,36.7609
152,511,359,41.4087
152,520.5,368.5,47.2406
152,530,378,54.4401
152,539.5,387.5,62.9745
152,549,397,72.3411
152,558.5,406.5,73.2859
152,568,416,71.9926
152,577.5,425.5,70.6786
152,587,435,69.3434
152,596.5,444.5,67.987
152,606,454,66.6096
152,615.5,463.5,65.2119
152,625,473,63.7946
152,634.5,482.5,62.359
152,644,492,60.9066
152,653.5,501.5,59.4395
152,663,511,57.9598
152,672.5,520.5,56.4703
152,682,530,54.9737
152,691.5,539.5,53.4732
152,701,549,51.9722
152,710.5,558.5,50.474
152,720,568,48.9821
152,729.5,577.5,47.5
152,739,587,46.0311
152,748.5,596.5,44.5785
152,758,606,43.1452
152,767.5,615.5,41.7342
152,777,625,40.3481
152,786.5,634.5,38.9892
152,796,644,37.6602
152,805.5,653.5,36.3641
152,815,663,35.1063
152,824.5,672.5,33.9008
152,834,682,32.8087
152,843.5,691.5,32.3826
152,853,701,73.338
152,862.5,710.5,30.6866
152,872,720,28.7162
152,881.5,729.5,27.4928
152,891,739,26.4341
152,900.5,748.5,25.4563
152,910,758,24.5378
152,919.5,767.5,23.6719
152,929,777,22.8572
152,938.5,786.5,22.0944
152,948,796,21.3863
152,957.5,805.5,20.7362
152,967,815,20.149
152,976.5,824.5,19.6302
152,986,834,19.186
152,995.5,843.5,18.8231
152,1005,853,18.5479
152,1014.5,862.5,18.3666
152,1024,872,18.2843
152,1033.5,881.5,18.3048
152,1043,891,18.431
152,1052.5,900.5,18.6649
152,1062,910,19.0085
152,1071.5,919.5,19.4647
152,1081,929,20.0379
152,1090.5,938.5,20.7352
160,302,142,45.5833
160,311.5,151.5,41.7857
160,321,161,38.4826
160,330.5,170.5,35.5965
160,340,180,33.0674
160,349.5,189.5,30.8488
160,359,199,28.905
160,368.5,208.5,27.2093
160,378,218,25.7429
160,387.5,227.5,24.4945
160,397,237,23.4597
160,406.5,246.5,22.6413
160,416,256,22.0488
160,425.5,265.5,21.6977
160,435,275,21.6072
160,444.5,284.5,21.7985
160,454,294,22.2931
160,463.5,303.5,23.114
160,473,313,24.2911
160,482.5,322.5,25.8677
160,492,332,27.9097
160,501.5,341.5,30.5152
160,511,351,33.8259
160,520.5,360.5,38.0371
160,530,370,43.3986
160,539.5,379.5,50.1778
160,549,389,58.5233
160,558.5,398.5,68.1737
160,568,408,74.4556
160,577.5,417.5,73.1497
160,587,427,71.8196
160,596.5,436.5,70.4652
160,606,446,69.0867
160,615.5,455.5,67.6844
160,625,465,66.2593
160,634.5,474.5,64.8125
160,644,484,63.3458
160,653.5,493.5,61.861
160,663,503,60.3606
160,672.5,512.5,58.8473
160,682,522,57.3241
160,691.5,531.5,55.7943
160,701,541,54.2616
160,710.5,550.5,52.7295
160,720,560,51.2018
160,729.5,569.5,49.6822
160,739,579,48.1743
160,748.5,588.5,46.6817
160,758,598,45.2075
160,767.5,607.5,43.7549
160,777,617,42.3267
160,786.5,626.5,40.9255
160,796,636,39.5538
160,805.5,645.5,38.2142
160,815,655,36.9102
160,824.5,664.5,35.6472
160,834,674,34.4388
160,843.5,683.5,33.3308
160,853,693,32.5703
160,862.5,702.5,36.014
160,872,712,37.7025
160,881.5,721.5,29.9675
160,891,731,28.2417
160,900.5,740.5,27.0418
160,910,750,25.9998
160,919.5,759.5,25.0416
160,929,769,24.1451
160,938.5,778.5,23.3022
160,948,788,22.5107
160,957.5,797.5,21.7709
160,967,807,21.0847
160,976.5,816.5,20.4553
160,986,826,19.8868
160,995.5,835.5,19.3842
160,1005,845,18.9534
160,1014.5,854.5,18.6004
160,1024,864,18.3316
160,1033.5,873.5,18.1527
160,1043,883,18.0693
160,1052.5,892.5,18.0855
160,1062,902,18.2051
160,1071.5,911.5,18.4312
160,1081,921,18.7671
160,1090.5,930.5,19.2169
168,311.5,143.5,44.8623
168,321,153,41.1213
168,330.5,162.5,37.8604
168,340,172,35.0045
168,349.5,181.5,32.4952
168,359,191,30.287
168,368.5,200.5,28.3446
168,378,210,26.6414
168,387.5,219.5,25.158
168,397,229,23.882
168,406.5,238.5,22.8077
168,416,248,21.936
168,425.5,257.5,21.2744
168,435,267,20.8367
168,444.5,276.5,20.6415
168,454,286,20.7102
168,463.5,295.5,21.0649
168,473,305,21.7284
168,482.5,314.5,22.7281
168,492,324,24.102
168,501.5,333.5,25.9078
168,511,343,28.2329
168,520.5,352.5,31.2071
168,530,362,35.0167
168,539.5,371.5,39.9166
168,549,381,46.2206
168,558.5,390.5,54.215
168,568,400,63.8937
168,577.5,409.5,75.6025
168,587,419,74.2827
168,596.5,428.5,72.9355
168,606,438,71.5608
168,615.5,447.5,70.1591
168,625,457,68.7311
168,634.5,466.5,67.278
168,644,476,65.8015
168,653.5,485.5,64.3035
168,663,495,62.7866
168,672.5,504.5,61.2535
168,682,514,59.7075
168,691.5,523.5,58.1521
168,701,533,56.591
168,710.5,542.5,55.0281
168,720,552,53.4673
168,729.5,561.5,51.9128
168,739,571,50.3682
168,748.5,580.5,48.8375
168,758,590,47.3242
168,767.5,599.5,45.8315
168,777,609,44.3626
168,786.5,618.5,42.9201
168,796,628,41.5067
168,805.5,637.5,40.1247
168,815,647,38.7769
168,824.5,656.5,37.4664
168,834,666,36.1986
168,843.5,675.5,34.9852
168,853,685,33.8589
168,862.5,694.5,32.9484
168,872,704,33.1432
168,881.5,713.5,60.704
168,891,723,33.4838
168,900.5,732.5,29.3784
168,910,742,27.7933
168,919.5,751.5,26.6217
168,929,761,25.6
168,938.5,770.5,24.6626
168,948,780,23.7877
168,957.5,789.5,22.9667
168,967,799,22.1967
168,976.5,808.5,21.4776
168,986,818,20.8107
168,995.5,827.5,20.1988
168,1005,837,19.6456
168,1014.5,846.5,19.1559
168,1024,856,18.7349
168,1033.5,865.5,18.3886
168,1043,875,18.123
168,1052.5,884.5,17.9442
168,1062,894,17.8579
168,1071.5,903.5,17.8692
168,1081,913,17.9825
168,1090.5,922.5,18.2023
176,321,145,44.0887
176,330.5,154.5,40.4064
176,340,164,37.1902
176,349.5,173.5,34.3675
176,359,183,31.8816
176,368.5,192.5,29.688
176,378,202,27.752
176,387.5,211.5,26.0471
176,397,221,24.5537
176,406.5,230.5,23.2586
176,416,240,22.1549
176,425.5,249.5,21.242
176,435,259,20.5257
176,444.5,268.5,20.0179
176,454,278,19.7363
176,463.5,287.5,19.702
176,473,297,19.9375
176,482.5,306.5,20.4658
176,492,316,21.3127
176,501.5,325.5,22.512
176,511,335,24.1142
176,520.5,344.5,26.1966
176,530,354,28.8765
176,539.5,363.5,32.3267
176,549,373,36.7949
176,558.5,382.5,42.6128
176,568,392,50.1553
176,577.5,401.5,59.6384
176,587,411,70.6417
176,596.5,420.5,75.3912
176,606,430,74.0257
176,615.5,439.5,72.6297
176,625,449,71.2039
176,634.5,458.5,69.7495
176,644,468,68.2681
176,653.5,477.5,66.7616
176,663,487,65.2327
176,672.5,496.5,63.6843
176,682,506,62.1196
176,691.5,515.5,60.5423
176,701,525,58.9564
176,710.5,534.5,57.3661
176,720,544,55.7754
176,729.5,553.5,54.1887
176,739,563,52.6101
176,748.5,572.5,51.0437
176,758,582,49.4932
176,767.5,591.5,47.9623
176,777,601,46.4541
176,786.5,610.5,44.9718
176,796,620,43.5178
176,805.5,629.5,42.0947
176,815,639,40.7048
176,824.5,648.5,39.3506
176,834,658,38.0349
176,843.5,667.5,36.7627
176,853,677,35.5432
176,862.5,686.5,34.3994
176,872,696,33.4037
176,881.5,705.5,32.881
176,891,715,35.8106
176,900.5,724.5,58.0603
176,910,734,31.8565
176,919.5,743.5,28.8619
176,929,753,27.3758
176,938.5,762.5,26.2347
176,948,772,25.2353
176,957.5,781.5,24.3193
176,967,791,23.4655
176,976.5,800.5,22.6651
176,986,810,21.9148
176,995.5,819.5,21.214
176,1005,829,20.5639
176,1014.5,838.5,19.9669
176,1024,848,19.4263
176,1033.5,857.5,18.9465
176,1043,867,18.5327
176,1052.5,876.5,18.1906
176,1062,886,17.9264
176,1071.5,895.5,17.7463
176,1081,905,17.6566
176,1090.5,914.5,17.6631
184,321,137,47.4254
184,330.5,146.5,43.2608
184,340,156,39.6393
184,349.5,165.5,36.4704
184,359,175,33.684
184,368.5,184.5,31.2249
184,378,194,29.0499
184,387.5,203.5,27.1249
184,397,213,25.4236
184,406.5,222.5,23.9263
184,416,232,22.6195
184,425.5,241.5,21.4953
184,435,251,20.5519
184,444.5,260.5,19.7934
184,454,270,19.2304
184,463.5,279.5,18.879
184,473,289,18.7598
184,482.5,298.5,18.8955
184,492,308,19.3095
184,501.5,317.5,20.0263
184,511,327,21.0767
184,520.5,336.5,22.505
184,530,346,24.3796
184,539.5,355.5,26.8053
184,549,365,29.9404
184,558.5,374.5,34.0181
184,568,384,39.3686
